id,reporter,report-time,last-modified,status,priority,severity,product,component,summary/subject/title,class,expected result,observed/actual result,reproducible,steps to reproduce,manual,llama,qwen,qwen-coder,link
453709,Wayne Pollock,2008-07-02T05:37:39Z,2018-04-11T19:34:34Z,CLOSED RAWHIDE,low,medium,Fedora,coreutils,ls -i reports incorrect inode numbers,normal,"$ /bin/ls -i
 648321 bin         2 home           6954 misc        1 proc     1329057 srv   
         2 usr
      2 boot   226913 lib         2463617 mnt   2301537 root           1 sys   
         2 var
    197 dev        11 lost+found     6957 net   1426305 sbin      713153 tftpboot
1102145 etc   1944961 media       1588385 opt         1 selinux        2 tmp
$ /bin/ls -i --color
 648321 bin         2 home           6954 misc        1 proc     1329057 srv   
         2 usr
      2 boot   226913 lib         2463617 mnt   2301537 root           1 sys   
         2 var
    197 dev        11 lost+found     6957 net   1426305 sbin      713153 tftpboot
1102145 etc   1944961 media       1588385 opt         1 selinux        2 tmp","$ cd /
$ /bin/ls -i
 648321 bin    907649 home         162081 misc   842817 proc     1329057 srv   
   1977377 usr
 680737 boot   226913 lib         2463617 mnt   2301537 root     1718049 sys   
    583489 var
2269121 dev        11 lost+found   486241 net   1426305 sbin      713153 tftpboot
1102145 etc   1944961 media       1588385 opt   1912545 selinux  2236705 tmp
$ /bin/ls -i --color
 648321 bin         2 home           6954 misc        1 proc     1329057 srv   
         2 usr
      2 boot   226913 lib         2463617 mnt   2301537 root           1 sys   
         2 var
    197 dev        11 lost+found     6957 net   1426305 sbin      713153 tftpboot
1102145 etc   1944961 media       1588385 opt         1 selinux        2 tmp",Always,"1. /bin/ls -i /
2. /bin/ls -i -color=auto","/bin/ls -i /
/bin/ls -i -color=auto","/bin/ls -i /
/bin/ls -i --color=auto 
cd / 
/bin/ls -i 
/bin/ls -i --color","/bin/ls -i /
/bin/ls -i --color=auto","/bin/ls -i /
/bin/ls -i --color=auto /",https://bugzilla.redhat.com/show_bug.cgi?id=453709
1564541,Don Swaner,2018-04-06T15:02:36Z,2018-04-06T16:13:37Z,CLOSED NOTABUG,unspecified,unspecified,Fedora,coreutils,Sometimes when rebooting the date command initially returns an invalid time,normal,"Consistent times - that is, the date command in the script does not show
a time several hours before the script was run.","Sometimes my cron job mail output looks like:

> Date: Fri, 6 Apr 2018 10:09:36 -0400
> From: ""(Cron Daemon)"" <root@gecko1.bugbane-hollow>
> To: root@gecko1.bugbane-hollow
> Subject: Cron <root@gecko1> nice run-parts /root/cron.reboot
>
> /root/cron.reboot/000_resume_boinc.sh:
>
> ++ cd /root
> ++ date +%X
> 06:09:20 AM
> ++ /root/bin/wait_boinc_up.awk
> ++ date +%X
> 10:09:36 AM
> ...

Note the time of the cron job, 10:09:36.
However, the output of the first date command is 06:09:20 AM, hours before the
reboot cron job ran - more or less the time of the previous reboot.",Not Always,"1.  In a personal crontab for root, specify a line like:
@reboot        nice run-parts /root/cron.reboot
2.  In the /root/cron.reboot directory, specify a member which includes the following:
set -x
cd /root
date ""+%X""
[some command that takes a few seconds, maybe just a ""sleep 5""]
date ""+%X""
...
3.  reboot
4.  review mail from reboot cron job",,"```bash
crontab -e
```
Add the following line:
```bash
@reboot        nice run-parts /root/cron.reboot
```
Create a file in `/root/cron.reboot/` (e.g., `000_test.sh`) with the following contents:
```bash
#!/bin/bash
set -x
cd /root
date ""+%X""
sleep 5
date ""+%X""
```
Make the script executable:
```bash
chmod +x /root/cron.reboot/000_test.sh
```
Reboot the system and review the mail from the reboot cron job.",,,https://bugzilla.redhat.com/show_bug.cgi?id=1564541
1555079,Ben Woodard,2018-03-13T23:11:29Z,2018-03-30T13:14:01Z,CLOSED ERRATA,unspecified,medium,Fedora,coreutils,yacc source files missing from debugsource,,,.y files seem to be missing from the debuginfo,,,"sudo dnf debuginfo-install coreutils
rpm -ql coreutils-debugsource-8.27-20.fc27.x86_64 | grep date
rpm -ql coreutils-debuginfo-8.27-20.fc27.x86_64 | grep date
rpm -qlp coreutils-debuginfo-8.22-18.el7.x86_64.rpm | grep date","sudo dnf debuginfo-install coreutils
gdb --args date
break parse_datetime2 
run",,,https://bugzilla.redhat.com/show_bug.cgi?id=1555079
1544392,Miroslav Lichvar,2018-02-12T11:11:51Z,2018-02-20T17:14:50Z,CLOSED ERRATA,unspecified,unspecified,Fedora,coreutils,du crashes on live directory,,,,,,,"```bash
mkdir source
for i in {1..40000}; do
  mkdir source/$i
  touch source/$i/file
  ln -s /etc/passwd source/$i/symlink
done
cp -r source target &
du -hs target
```",,,https://bugzilla.redhat.com/show_bug.cgi?id=1544392
1532285,Laura Pardo,2018-01-08T15:10:32Z,2018-01-30T18:07:12Z,CLOSED ERRATA,medium,medium,Fedora,coreutils,CVE-2017-18018 coreutils: race condition vulnerability in chown and chgrp [fedora-all],,,,,,,,,,https://bugzilla.redhat.com/show_bug.cgi?id=1532285
1259942,Sam Elstob,2015-09-03T21:25:34Z,2018-01-30T07:51:09Z,CLOSED NEXTRELEASE,unspecified,medium,Fedora,coreutils,"coreutils ""sort -M"" memory leak",normal,"No ""definitely lost"" blocks when using -M","[sam@deben coreutils]$ valgrind sort 10000.txt > /dev/null
==8382== Memcheck, a memory error detector
==8382== Copyright (C) 2002-2013, and GNU GPL'd, by Julian Seward et al.
==8382== Using Valgrind-3.10.1 and LibVEX; rerun with -h for copyright info
==8382== Command: sort 10000.txt
==8382== 
==8382== 
==8382== HEAP SUMMARY:
==8382==     in use at exit: 192 bytes in 14 blocks
==8382==   total heap usage: 60 allocs, 46 frees, 74,697,309 bytes allocated
==8382== 
==8382== LEAK SUMMARY:
==8382==    definitely lost: 0 bytes in 0 blocks
==8382==    indirectly lost: 0 bytes in 0 blocks
==8382==      possibly lost: 0 bytes in 0 blocks
==8382==    still reachable: 192 bytes in 14 blocks
==8382==         suppressed: 0 bytes in 0 blocks
==8382== Rerun with --leak-check=full to see details of leaked memory
==8382== 
==8382== For counts of detected and suppressed errors, rerun with: -v
==8382== ERROR SUMMARY: 0 errors from 0 contexts (suppressed: 0 from 0)


[sam@deben coreutils]$ valgrind sort -M 10000.txt > /dev/null
==8312== Memcheck, a memory error detector
==8312== Copyright (C) 2002-2013, and GNU GPL'd, by Julian Seward et al.
==8312== Using Valgrind-3.10.1 and LibVEX; rerun with -h for copyright info
==8312== Command: sort -M 10000.txt
==8312== 

==8312== 
==8312== HEAP SUMMARY:
==8312==     in use at exit: 92,753,702 bytes in 481,851 blocks
==8312==   total heap usage: 722,815 allocs, 240,964 frees, 186,001,505 bytes allocated
==8312== 
==8312== LEAK SUMMARY:
==8312==    definitely lost: 92,731,870 bytes in 481,751 blocks
==8312==    indirectly lost: 0 bytes in 0 blocks
==8312==      possibly lost: 21,021 bytes in 78 blocks
==8312==    still reachable: 811 bytes in 22 blocks
==8312==         suppressed: 0 bytes in 0 blocks
==8312== Rerun with --leak-check=full to see details of leaked memory
==8312== 
==8312== For counts of detected and suppressed errors, rerun with: -v
==8312== ERROR SUMMARY: 0 errors from 0 contexts (suppressed: 0 from 0)",Always,"1. Create a test file

base64 /dev/urandom | head -n 10000 > 10000.txt

2. Run under valgrind (defaults)

valgrind sort 10000.txt > /dev/null

3. Run under valgrind (-M)

valgrind sort -M 10000.txt > /dev/null","base64 /dev/urandom | head -n 10000 > 10000.txt
valgrind sort 10000.txt > /dev/null
valgrind sort -M 10000.txt > /dev/null","```bash
base64 /dev/urandom | head -n 10000 > 10000.txt
valgrind sort -M 10000.txt > /dev/null
```","base64 /dev/urandom | head -n 10000 > 10000.txt
valgrind sort -M 10000.txt > /dev/null","base64 /dev/urandom | head -n 10000 > 10000.txt
valgrind sort -M 10000.txt > /dev/null",https://bugzilla.redhat.com/show_bug.cgi?id=1259942
1527074,ricky.tigg,2017-12-18T13:47:22Z,2017-12-18T14:46:31Z,CLOSED NOTABUG,unspecified,low,Fedora,coreutils,Execute permission “x” is not applied to an .sh file while it is granted successfully.,normal,The -sh file with the present characteristics to be executable from an USB drive formatted with VFAT.,"[yk@_]$ ./install.sh
bash: ./install.sh: Permission denied",Always,"yk@_]$ chmod +x install.sh
[yk@_]$ ls -l  install.sh
-rw-r--r--. 1 yk yk 1415 12. 7. 14:21 install.sh
[yk@_]$ mount|grep /dev/sdb1
/dev/sdb1 on /run/media/yk/FEDORA-WS-L type vfat (rw,nosuid,nodev,relatime,uid=1000,gid=1000,fmask=0022,dmask=0022,codepage=437,iocharset=ascii,shortname=mixed,showexec,utf8,flush,errors=remount-ro,uhelper=udisks2)","chmod +x install.sh
ls -l install.sh
mount | grep /dev/sdb1
","```bash
# Create a sample .sh file on an external USB drive formatted with VFAT
echo ""echo 'Hello World'"" > /run/media/yk/FEDORA-WS-L/install.sh

# Verify initial permissions
ls -l /run/media/yk/FEDORA-WS-L/install.sh

# Attempt to add execute permission
chmod +x /run/media/yk/FEDORA-WS-L/install.sh

# Verify permissions after attempting to add execute permission
ls -l /run/media/yk/FEDORA-WS-L/install.sh

# Try to execute the script
/run/media/yk/FEDORA-WS-L/install.sh

# Alternatively, try executing with bash
bash /run/media/yk/FEDORA-WS-L/install.sh
```","None

The provided information indicates a scenario where execute permissions are not applied to a `.sh` file when it is located on an external USB drive formatted with VFAT, but there isn't a specific command sequence given that would allow us to directly reproduce this issue in any environment without access to the exact conditions (such as having an identical VFAT-formatted USB drive and the specific version of bash). The commands provided are descriptive of the problem encountered rather than prescriptive steps for reproducing it.","touch install.sh  
chmod +x install.sh  
mount | grep /dev/sdb1  
ls -l install.sh  
./install.sh",https://bugzilla.redhat.com/show_bug.cgi?id=1527074
1520399,Christian Groessler,2017-12-04T12:32:30Z,2017-12-04T21:02:45Z,CLOSED NOTABUG,unspecified,medium,Fedora,coreutils,/usr/bin/stat -c %N doesn't behave as expected,normal,bar' -> 'foo',bar -> foo,Always,"$ touch foo
$ ln -s foo bar
$ stat -c %N bar
bar -> foo
$","touch foo
ln -s foo bar
stat -c %N bar","touch foo
ln -s foo bar
stat -c %N bar","touch foo
ln -s foo bar
stat -c %N bar","touch foo  
ln -s foo bar  
stat -c %N bar",https://bugzilla.redhat.com/show_bug.cgi?id=1520399
1504053,ricky.tigg,2017-10-19T11:59:33Z,2017-10-21T20:17:58Z,CLOSED NOTABUG,unspecified,high,Fedora,coreutils,Twenty commands related to permissions granting that should produce a message error.,normal,It makes an over total of twenty commands that should produce a message error.,All attempts will be validated without any notification from coreutils.,,"1. Open a terminal, log in as root and move to the folder containing the target file for testing purpose.

2. Test at least one of the commands or all of them – It makes an over total of twenty commands that should produce a message error.

All the followings possible combinations are:
# chmod [u, g, o, ugo, a, ugoa, ugao, uago, augo]+/-<no_value [r, w, x, X, s, t]> </file>
which makes 18 combinations, and

# chmod +/-<no_value [r, w, x, X, s, t]> </file>
which makes a total of two combinations.

Examples of such combinations:
# chmod o- </file>
# chmod + </file>
# chmod ugao- </file>
and so on.
","sudo su
cd /path/to/folder
chmod o- <file>
chmod + <file>
chmod ugoa- <file>","```bash
chmod o- file
chmod + file
chmod ugao- file
chmod u- file
chmod g- file
chmod a- file
chmod ugo- file
chmod ugoa- file
chmod ugao- file
chmod uago- file
chmod augo- file
chmod -r file
chmod +r file
chmod -w file
chmod +w file
chmod -x file
chmod +x file
chmod -X file
chmod +X file
chmod -s file
chmod +s file
chmod -t file
chmod +t file
```","chmod o- /file
chmod + /file
chmod ugao- /file

Replace `/file` with an actual file path for testing.",,https://bugzilla.redhat.com/show_bug.cgi?id=1504053
1499625,Martin Pitt,2017-10-09T06:26:52Z,2017-10-09T07:31:20Z,CLOSED NOTABUG,unspecified,unspecified,Fedora,coreutils,ln -sf does not update symlink if target is directory,normal,"""foo"" symlink should point to ""new"".","Symlink did not get updated to point to ""new"":

lrwxrwxrwx 1 martin martin 3  9. Okt 08:25 foo -> old",Always,"1. mkdir old new
2. ln -s old foo
3. ln -sf new foo
4. ls -l foo","mkdir old new
ln -s old foo
ln -sf new foo
ls -l foo
","```bash
mkdir old new
ln -s old foo
ln -sf new foo
ls -l foo
```","mkdir old new
ln -s old foo
ln -sf new foo
ls -l foo","mkdir old new  
ln -s old foo  
ln -sf new foo  
ls -l foo",https://bugzilla.redhat.com/show_bug.cgi?id=1499625
573377,Wolfgang Denk,2010-03-14T14:09:55Z,2017-10-09T07:31:20Z,CLOSED NOTABUG,low,high,Fedora,coreutils,ln -sf does not work,normal,"My expectation is that the result of ""ln -s -f target link_name"" is the same
as that of ""rm -f link_name; ln -s target link_name"".

In this case I exoect that the symbolic link ""baz"" gets removed and a new one created, pointing to ""bar"" similar to this:
        $ rm -f baz
        $ ln -s bar baz
        $ ls -ld foo bar baz
        drwxr-xr-x 2 wd users 6 Mar 14 15:09 bar
        lrwxrwxrwx 1 wd users 3 Mar 14 15:09 baz -> bar
        drwxr-xr-x 2 wd users 6 Mar 14 15:08 foo
        $ ls -l foo bar baz
        lrwxrwxrwx 1 wd users 3 Mar 14 15:09 baz -> bar

        bar:
        total 0

        foo:
        total 0","No error raised. ""baz"" still pointing to ""foo"".
""foo"" now contains anew symboic link ""bar"" pointing to itself:

        $ ls -ld foo bar baz
        drwxr-xr-x 2 wd users  6 Mar 14 15:02 bar
        lrwxrwxrwx 1 wd users  3 Mar 14 15:02 baz -> foo
        drwxr-xr-x 2 wd users 16 Mar 14 15:05 foo
        $ ls -l foo bar
        bar:
        total 0

        foo:
        total 0
        lrwxrwxrwx 1 wd users 3 Mar 14 15:05 bar -> bar",Always,"1. $ mkdir foo bar
2. $ ln -s foo baz
3. Verify:
        $ ls -ld foo bar baz
        drwxr-xr-x 2 wd users 6 Mar 14 15:02 bar
        lrwxrwxrwx 1 wd users 3 Mar 14 15:02 baz -> foo
        drwxr-xr-x 2 wd users 6 Mar 14 15:02 foo
        $ ls -l foo bar
        bar:
        total 0

        foo:
        total 0
4. $ ln -s -f bar baz","mkdir foo bar
ln -s foo baz
ls -ld foo bar baz
ls -l foo bar
ln -s -f bar baz
","```bash
mkdir foo bar
ln -s foo baz
ls -ld foo bar baz
ls -l foo bar
ln -s -f bar baz
ls -ld foo bar baz
ls -l foo bar
```","mkdir foo bar
ln -s foo baz
ls -ld foo bar baz
ls -l foo bar
ln -s -f bar baz
ls -ld foo bar baz
ls -l foo bar","mkdir foo bar  
ln -s foo baz  
ls -ld foo bar baz  
ls -l foo bar  
ln -s -f bar baz  
ls -ld foo bar baz  
ls -l foo bar",https://bugzilla.redhat.com/show_bug.cgi?id=573377
1496905,ell1e,2017-09-28T18:19:45Z,2017-09-29T10:52:34Z,CLOSED NOTABUG,unspecified,unspecified,Fedora,coreutils,wc -l gives wrong line count for files with windows line breaks and single trailing CRNL,normal,wc -l prints out same line count as visible in Notepad.exe on Windows,wc -l doesn't agree with Notepad.exe about how many lines this file has,Always,"1. Create above file with Windows line breaks
2. Check it out in Notepad on Windows
3. Try wc -l file.txt","touch file.txt
notepad file.txt
wc -l file.txt","```bash
echo $'ba\r\ncd\nfe\r\n' > test.txt
wc -l test.txt
```","echo -ne ""ba\rcd\nfe\r\n"" > test.txt
wc -l test.txt","echo -e 'ba\rcd\nfe\r' > test.txt
wc -l test.txt",https://bugzilla.redhat.com/show_bug.cgi?id=1496905
1446266,Martin Kutlak,2017-04-27T14:33:46Z,2017-09-21T00:12:13Z,CLOSED NOTABUG,unspecified,unspecified,Fedora,coreutils,[abrt] coreutils: __nanosleep_nocancel(): sleep killed by signal 11,,,,,,,sleep 1000,,,https://bugzilla.redhat.com/show_bug.cgi?id=1446266
1360903,Daniel Walsh,2016-07-27T19:09:38Z,2017-08-24T03:51:47Z,CLOSED ERRATA,unspecified,unspecified,Fedora,coreutils,It would be really helpful for testing if runcon had a --no-new-privs flag,,,,,,,,,,https://bugzilla.redhat.com/show_bug.cgi?id=1360903
1482445,Lukáš Zachar,2017-08-17T09:45:56Z,2017-08-24T03:51:42Z,CLOSED ERRATA,unspecified,low,Fedora,coreutils,coredump in ptx,normal,,Segmentation fault (core dumped),Always,1. ptx reproducer_file,ptx reproducer_file,ptx reproducer_file,,,https://bugzilla.redhat.com/show_bug.cgi?id=1482445
1483938,Ville Skyttä,2017-08-22T10:27:37Z,2017-08-22T13:16:24Z,CLOSED RAWHIDE,unspecified,unspecified,Fedora,coreutils,Own the %{_libexecdir}/coreutils dir,,,,,,,,,,https://bugzilla.redhat.com/show_bug.cgi?id=1483938
1365933,David Howells,2016-08-10T14:30:01Z,2017-07-31T18:49:53Z,CLOSED ERRATA,unspecified,unspecified,Fedora,coreutils,The ls program can't be interrupted by a signal,concurrent,ls command should be interruptible with CTRL-C or suspendable with CTRL-Z,ls is waiting for a network timeout and cannot be cancelled with CTRL-C and cannot be suspended with CTRL-Z,,,,"```bash
mkdir -p /tmp/bugdir
while true; do touch /tmp/bugdir/file$(date +%s); done &
ls /tmp/bugdir
```
Then, in another terminal:
```bash
kill -s SIGINT <pid_of_ls_process>
```
Replace `<pid_of_ls_process>` with the actual process ID of the `ls` command.

Note: The above commands may not exactly reproduce the bug as it seems to be related to a network filesystem issue. However, they attempt to simulate a similar scenario by creating a directory with rapidly changing contents and then trying to list its files while sending a SIGINT signal to the `ls` process.

Alternatively, if you have access to an AFS (Andrew File System) network filesystem, you can try:
```bash
ls /afs/user/dhowells
```
Then, in another terminal:
```bash
kill -s SIGINT <pid_of_ls_process>
```
Again, replace `<pid_of_ls_process>` with the actual process ID of the `ls` command.",,,https://bugzilla.redhat.com/show_bug.cgi?id=1365933
1470769,John Reiser,2017-07-13T15:38:55Z,2017-07-14T11:28:47Z,CLOSED NOTABUG,unspecified,unspecified,Fedora,coreutils,unsafe localization of error() string after EIO in chroot,normal,"After EIO, then signal the error using as little I/O as possible.","Localization of the third argument to error(), namely
   _(""failed to run command %s"")
uses I/O, namely to set up the locale machinery.",Always,"1. Inject a deliberate error.
--- coreutils-8.25/src/chroot.c.orig	2017-07-13 07:43:21.915621653 -0700
+++ coreutils-8.25/src/chroot.c	2017-07-13 07:44:41.806713319 -0700
@@ -420,8 +420,8 @@
   if (uid_set (uid) && setuid (uid))
     error (EXIT_CANCELED, errno, _(""failed to set user-ID""));
 
-  /* Execute the given command.  */
-  execvp (argv[0], argv);
+  /* Inject deliberate error. */  /* Execute the given command.  */
+  errno = EIO;  /* execvp (argv[0], argv);*/
 
   int exit_status = errno == ENOENT ? EXIT_ENOENT : EXIT_CANNOT_INVOKE;
   error (0, errno, _(""failed to run command %s""), quote (argv[0]));","cd coreutils-8.25/src
cp chroot.c chroot.c.orig
sed -i 's/execvp (argv\[0\], argv);/errno = EIO;  \/* execvp (argv[0], argv); *\//g' chroot.c
","```c
// Modify the chroot.c file as follows:
--- coreutils-8.25/src/chroot.c.orig	2017-07-13 07:43:21.915621653 -0700
+++ coreutils-8.25/src/chroot.c	2017-07-13 07:44:41.806713319 -0700
@@ -420,8 +420,8 @@
   if (uid_set (uid) && setuid (uid))
     error (EXIT_CANCELED, errno, _(""failed to set user-ID""));
 
-  /* Execute the given command.  */
-  execvp (argv[0], argv);
+  /* Inject deliberate error. */  /* Execute the given command.  */
+  errno = EIO;  /* execvp (argv[0], argv);*/

// Compile and run the modified chroot command
gcc -o chroot coreutils-8.25/src/chroot.c
./chroot /mnt/sysimage /bin/sh
```",,,https://bugzilla.redhat.com/show_bug.cgi?id=1470769
1024730,IBM Bug Proxy,2013-10-30T10:38:55Z,2017-07-13T11:30:40Z,CLOSED UPSTREAM,unspecified,medium,Fedora,coreutils,"While mounting two different file system (ext3, ext4 ) df tool shows only one mounted file system",normal,"df command should list the new partition mounted on /tmp/test/, showing /dev/mapper/mpatha2 ext3 1.8T 21G 1.7T 2% /tmp/test","df shows /dev/mapper/mpatha1 fuse 1.8T 21G 1.7T 2% /tmp/test, which is the previous mount instead of the newly mounted one",Always,"(1) You mounted two partititions - 
    part    -> fs   -> mnt point    ->  avl disk    ->  used    ->  avl %
------------------------------------------------------------------------------
    mpath1  -> fuse -> /tmp/test/   ->  1.0 T       ->  1.0 T   ->  100% 
    mpath2  -> ext3 -> /mnt         ->  1.8 T       ->  21G     ->  2% 
 
(2) You unmount the /mnt (formatted with ext3)
(3) mount mpath2 (you unmounted in step 2) on /tmp/test/
(4) Now , you do df and expect this - 

Filesystem          Type      Size  Used Avail Use% Mounted on
/dev/mapper/mpatha2 ext3      1.8T   21G  1.7T   2% /tmp/test
 
But you see this - 
Filesystem          Type      Size  Used Avail Use% Mounted on
/dev/mapper/mpatha1 fuse      1.8T   21G  1.7T   2% /tmp/test
","mount /dev/mpath1 /tmp/test/
umount /mnt
mount /dev/mpath2 /tmp/test/
df","# Mount the first partition
mkdir -p /tmp/test
mount -t fuse /dev/mapper/mpath1 /tmp/test

# Verify disk usage for the first partition
df -h /tmp/test

# Unmount the second partition (if already mounted)
umount /mnt

# Mount the second partition on /mnt
mkdir -p /mnt
mount -t ext3 /dev/mapper/mpath2 /mnt

# Verify disk usage for the second partition
df -h /mnt

# Unmount the second partition
umount /mnt

# Mount the second partition on /tmp/test
mount -t ext3 /dev/mapper/mpath2 /tmp/test

# Verify disk usage for the second partition (expected to show incorrect filesystem type)
df -T /tmp/test",None,None,https://bugzilla.redhat.com/show_bug.cgi?id=1024730
1465935,ricky.tigg,2017-06-28T13:22:43Z,2017-06-28T14:08:52Z,CLOSED NOTABUG,unspecified,high,Fedora,coreutils,"Output resulted from sha256sum claims ""No such file or directory"", while the file in question is present.",normal,Function sha256sum should return a viable message regarding the ISO image file in directory,"Output resulted from the function sha256sum claims ""No such file or directory"", while not only the very file is present at the correct location but also its related rights are sufficient enough",Always,"1. Move both one to another related downloaded official files to the same folder.
2. Compute required command mentioned on site’s url (https://fedoramagazine.org/verify-fedora-iso-file/) till the sha256sum command.","mv file1 file2 /path/to/same/folder/
curl https://fedoramagazine.org/verify-fedora-iso-file/
(Follow the instructions until the sha256sum command is mentioned)","```bash
mkdir test_dir
cd test_dir
wget https://example.com/image.iso  # replace with actual ISO download URL
wget https://example.com/image.iso.sha256  # replace with actual SHA256 sum download URL
sha256sum image.iso
```",,,https://bugzilla.redhat.com/show_bug.cgi?id=1465935
1463384,Igor Gnatenko,2017-06-20T17:49:15Z,2017-06-22T12:28:50Z,CLOSED NOTABUG,unspecified,unspecified,Fedora,coreutils,[PATCH] Provide /bin/foo binaries in single subpackage,,,,,,,,,,https://bugzilla.redhat.com/show_bug.cgi?id=1463384
1457214,Matus Kocka,2017-05-31T11:10:22Z,2017-05-31 11:10:22Z,CLOSED NOTABUG,unspecified,high,Fedora,coreutils,coreutils-single doesn't provide all virtual provides that coreutils provides,,,,,,,,,,https://bugzilla.redhat.com/show_bug.cgi?id=1457214
1283760,Robbie Harwood,2015-11-19T18:30:02Z,2017-05-15T04:26:24Z,CLOSED ERRATA,low,low,Fedora,coreutils,coreutils: tail: inotify support changes behavior of -F with subdirs,normal,tail -F with inotify support should correctly display the contents of the new file when the directory is re-created,tail -F with inotify support fails to display the contents of the newly re-created file,Always,,"tail -F scratchdir/tests.log
rm -rf scratchdir && mkdir scratchdir","```bash
mkdir scratchdir
touch scratchdir/tests.log
echo ""Initial content"" > scratchdir/tests.log
tail -F scratchdir/tests.log &
rm -rf scratchdir
mkdir scratchdir
touch scratchdir/tests.log
echo ""New content"" > scratchdir/tests.log

# For comparison, also test without inotify:
tail --disable-inotify -F scratchdir/tests.log &
rm -rf scratchdir
mkdir scratchdir
touch scratchdir/tests.log
echo ""New content"" > scratchdir/tests.log
```","mkdir scratchdir && touch scratchdir/tests.log
tail -F scratchdir/tests.log &
TAIL_PID=$!
sleep 1
rm -rf scratchdir && mkdir scratchdir && touch scratchdir/tests.log && echo ""test"" >> scratchdir/tests.log
sleep 1
kill $TAIL_PID",,https://bugzilla.redhat.com/show_bug.cgi?id=1283760
1444802,Petr Šabata,2017-04-24T11:04:40Z,2017-05-01T18:17:02Z,CLOSED ERRATA,unspecified,unspecified,Fedora,coreutils,coreutils shouldn't obsolete coreutils-single,normal,The coreutils-single package should be installed when requested,The coreutils package is installed instead of coreutils-single,Always,"1. Attempt to install coreutils-single with DNF2
",dnf install coreutils-single,dnf2 install coreutils-single,,,https://bugzilla.redhat.com/show_bug.cgi?id=1444802
1446494,Ali Akcaagac,2017-04-28T08:30:38Z,2017-04-28T09:58:47Z,CLOSED CANTFIX,unspecified,unspecified,Fedora,coreutils,coreutils conflicts with coreutils-single,normal,the installation of coreutils should be allowed without conflicts or dependency issues,"a conflict is reported between coreutils and coreutils-single-8.27-3.fc27.x86_64, preventing installation",Always,,"sudo yum install coreutils
sudo yum install coreutils-single-8.27-3.fc27.x86_64
sudo yum install coreutils",,,,https://bugzilla.redhat.com/show_bug.cgi?id=1446494
1361694,Graham White,2016-07-29T18:56:39Z,2017-04-20T08:57:52Z,CLOSED DUPLICATE,unspecified,high,Fedora,coreutils,ls output changed to include quoting space characters in coreutils 8.25,normal,ls command should list filenames without single quotes around filenames containing spaces,ls command now displays filenames containing spaces wrapped in single quotes,Always,,ls,"```bash
mkdir test_dir
cd test_dir
touch ""file with space""
ls
```","touch ""file with space""
ls","touch ""file with spaces""
ls",https://bugzilla.redhat.com/show_bug.cgi?id=1361694
186879,Karel van Houten,2006-03-27T08:32:12Z,2017-03-11T22:27:55Z,CLOSED NOTABUG,medium,medium,Fedora,coreutils,"su -c ""command"" has no controlling terminal anymore",normal,"[karel@fc5 karel]$ /tmp/su4 root -c ""bash""
Password: 
[root@fc5 karel]# cat
(type ^C)
[root@fc5 karel]# exit
exit
","[karel@fc5 karel]$ /bin/su root -c ""bash""
Password: 
[root@fc5 karel]# cat
(type ^C)
Session terminated, killing shell... ...killed.
(session hangs, with 2 processes reading from terminal)",Always,"1. su root -c ""bash"" (enter password)
2. cat
3. type ^C to interrupt.","su root -c ""bash""
cat
^C","su root -c ""bash""
cat
^C","su root -c ""bash""
cat
^C","su root -c ""bash""  
cat  
^C",https://bugzilla.redhat.com/show_bug.cgi?id=186879
1398913,Scott Shambarger,2016-11-27T09:42:33Z,2017-03-06T08:01:05Z,CLOSED ERRATA,unspecified,unspecified,Fedora,coreutils,mkdir fails to label some directories when -p -Z options are used.,normal,a/b should also be labeled,"mkdir: failed to set default creation context for 'a/b': No such file or directory
SELinux labels set on a and a/b/c, but not on a/b",Always,1. Create 3 or more directories together with (for eg) mkdir -p -Z a/b/c,mkdir -p -Z a/b/c,"```bash
mkdir -p -Z a/b/c
ls -lZ a b a/b a/b/c
```","mkdir -p -Z a/b/c

mkdir -p -Z a/b/c/d",mkdir -p -Z a/b/c,https://bugzilla.redhat.com/show_bug.cgi?id=1398913
1421495,J. Randall Owens,2017-02-12T18:24:20Z,2017-02-13T13:20:12Z,CLOSED NOTABUG,unspecified,low,Fedora,coreutils,undocumented df -m switch,normal,"partitions listed in megabytes
documentation at least mentions the switch exists","partitions listed in megabytes (mebibytes, really)
documentation not mentioning any -m switch",Always,"1. df -m
2. df --help
3. man df","df -m
df --help
man df","df -m
df --help
man df","df -m
df --help
man df","df -m  
df --help  
man df",https://bugzilla.redhat.com/show_bug.cgi?id=1421495
1411403,Greg Oliver,2017-01-09T16:07:34Z,2017-01-09T20:40:45Z,CLOSED NOTABUG,unspecified,low,Fedora,coreutils,Coreutils not displaying thousands separator,normal,"-rw-r--r-- 1 greg greg  75,434 Oct 31 12:12 coreutils.spec
-rw-r--r-- 1 greg greg 172,107 Dec 25 12:42 kernel.spec","-rw-r--r-- 1 greg greg  75434 Oct 31 12:12 coreutils.spec
-rw-r--r-- 1 greg greg 172107 Dec 25 12:42 kernel.spec",Always,"1.  unalias ls && ls -l --block-size=""'1""","unalias ls && ls -l --block-size=""1""","```bash
unalias ls
ls -l --block-size=1
```","unalias ls && ls -l --block-size=""'1""","unalias ls && ls -l --block-size=""'1""",https://bugzilla.redhat.com/show_bug.cgi?id=1411403
